CustomerKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
16229,WAYNE,CHANDE,20-05-1955,M,M,wayne17@adventure-works.com,40000,1,Partial College,Clerical,Y
16230,CRAIG,BLANCO,04-05-1955,M,M,craig15@adventure-works.com,40000,1,Partial College,Clerical,Y
16231,DANA,MARTIN,09-11-1955,M,F,dana16@adventure-works.com,40000,1,Partial College,Clerical,Y
16232,CHASE,RICHARDSON,06-10-1955,M,M,chase9@adventure-works.com,40000,1,Partial College,Clerical,Y
16233,REBECCA,KING,25-03-1955,S,F,rebecca20@adventure-works.com,80000,5,Graduate Degree,Skilled Manual,Y
16234,WYATT,MARTIN,07-05-1956,M,M,wyatt15@adventure-works.com,40000,1,Partial College,Clerical,Y
16235,SEBASTIAN,MORRIS,17-02-1956,M,M,sebastian17@adventure-works.com,40000,1,Partial College,Clerical,Y
16236,NICHOLAS,MARTINEZ,16-12-1956,M,M,nicholas18@adventure-works.com,40000,1,Partial College,Clerical,Y
16237,ERIN,JAMES,12-01-1957,M,F,erin12@adventure-works.com,40000,1,Partial College,Clerical,Y
16238,ANN,ARUN,02-12-1957,M,F,ann12@adventure-works.com,40000,1,Partial College,Clerical,Y
16239,GABRIEL,NELSON,01-12-1957,M,M,gabriel40@adventure-works.com,40000,1,Partial College,Clerical,Y
16240,MADELINE,GREEN,15-02-1958,S,F,madeline14@adventure-works.com,80000,4,Graduate Degree,Skilled Manual,Y
16241,ISABEL,BUTLER,08-10-1958,S,F,isabel13@adventure-works.com,80000,4,Graduate Degree,Skilled Manual,Y
16242,MEGAN,GARCIA,24-02-1958,S,F,megan19@adventure-works.com,80000,4,Graduate Degree,Skilled Manual,Y
16243,MARIA,JAMES,25-06-1958,S,F,maria18@adventure-works.com,80000,4,Graduate Degree,Skilled Manual,Y
16244,GREGORY,KUMAR,19-12-1958,M,M,gregory12@adventure-works.com,80000,4,Graduate Degree,Skilled Manual,Y
16245,ALEXANDRA,GRIFFIN,25-09-1958,S,F,alexandra42@adventure-works.com,80000,4,Graduate Degree,Skilled Manual,Y
16246,LUCAS,SIMMONS,26-11-1958,S,M,lucas63@adventure-works.com,80000,4,Graduate Degree,Skilled Manual,Y
16247,ANNA,BROWN,03-05-1959,S,F,anna65@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,Y
16248,ALYSSA,ROSS,28-02-1959,S,F,alyssa50@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,Y
16249,JESSE,RIVERA,05-12-1959,M,M,jesse17@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,N
16250,BRENDAN,RAJE,21-05-1968,S,M,brendan12@adventure-works.com,40000,0,Graduate Degree,Clerical,Y
16251,MAKAYLA,HOWARD,12-03-1967,S,F,makayla10@adventure-works.com,10000,3,High School,Manual,Y
16252,DANNY,JIMÉNEZ,22-09-1967,S,M,danny6@adventure-works.com,10000,3,Partial High School,Manual,Y
16253,BETHANY,LAL,03-09-1967,S,F,bethany12@adventure-works.com,20000,1,Partial College,Manual,N
16254,MARIA,MORRIS,21-08-1967,S,F,maria2@adventure-works.com,20000,1,Partial College,Manual,N
16255,TAYLOR,RUSSELL,22-08-1967,S,F,taylor44@adventure-works.com,20000,1,Partial College,Manual,N
16256,RICHARD,COLLINS,17-07-1967,M,M,richard39@adventure-works.com,20000,1,Partial College,Manual,Y
16257,MICHELE,CHANDRA,18-10-1967,M,F,michele57@adventure-works.com,20000,1,High School,Manual,Y
16258,DEANNA,MALHOTRA,03-11-1967,S,F,deanna8@adventure-works.com,30000,1,Bachelors,Clerical,N
16259,EBONY,SAI,21-04-1966,S,F,ebony5@adventure-works.com,10000,4,Partial High School,Manual,Y
16260,GINA,SCHMIDT,20-02-1966,S,F,gina20@adventure-works.com,20000,1,High School,Manual,N
16261,DIANA,NAVARRO,10-08-1967,M,F,diana9@adventure-works.com,40000,0,Bachelors,Clerical,Y
16262,KATHRYN,XIE,19-11-1967,M,F,kathryn3@adventure-works.com,40000,0,Bachelors,Clerical,Y
16263,EDUARDO,ROBINSON,11-06-1967,M,M,eduardo17@adventure-works.com,40000,0,Bachelors,Clerical,Y
16264,JENNIFER,HOWARD,22-04-1928,M,F,jennifer65@adventure-works.com,10000,4,High School,Manual,N
16265,JULIE,GOEL,19-06-1966,M,F,julie21@adventure-works.com,30000,1,Bachelors,Clerical,Y
16266,ALISHA,YANG,18-04-1966,M,F,alisha5@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y
16267,EDWIN,CHEN,23-10-1966,M,M,edwin2@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y
16268,LINDSEY,KUMAR,20-11-1966,M,F,lindsey8@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y
16269,TARA,NATH,25-02-1966,M,F,tara19@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y
16270,JEROME,HERNANDEZ,10-06-1966,M,M,jerome4@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y
16271,MICHELE,GUTIERREZ,13-06-1965,S,F,michele44@adventure-works.com,20000,2,High School,Manual,Y
16272,RAUL,DENG,07-08-1965,S,M,raul2@adventure-works.com,20000,2,High School,Manual,Y
16273,MARIE,MARTINEZ,14-05-1965,M,F,marie19@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y
16274,ROSS,DIAZ,16-03-1964,M,M,ross23@adventure-works.com,10000,3,Partial High School,Manual,N
16275,DEBORAH,MCDONALD,01-01-1964,M,F,deborah10@adventure-works.com,20000,2,High School,Manual,N
16276,BRANDI,CARLSON,05-03-1964,S,F,brandi17@adventure-works.com,20000,3,High School,Manual,Y
16277,CHRISTY,LUO,28-09-1964,M,F,christy24@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y
16278,ANGEL,TURNER,23-06-1964,M,M,angel27@adventure-works.com,30000,2,Partial College,Manual,N
16279,VICTORIA,PATTERSON,25-06-1963,S,F,victoria58@adventure-works.com,10000,3,Partial High School,Manual,Y
16280,GLENN,MA,19-08-1963,S,M,glenn17@adventure-works.com,10000,3,Partial High School,Manual,Y
16281,GILBERT,LUO,06-01-1963,S,M,gilbert27@adventure-works.com,10000,3,Partial High School,Manual,Y
16282,KRISTINE,SUAREZ,01-09-1963,S,F,kristine20@adventure-works.com,20000,3,High School,Manual,Y
16283,CLAYTON,RAJI,13-09-1963,S,M,clayton39@adventure-works.com,20000,3,High School,Manual,Y
16284,TROY,PEREZ,11-06-1963,S,M,troy23@adventure-works.com,20000,3,High School,Manual,Y
16285,MINDY,XIE,02-11-1966,M,F,mindy7@adventure-works.com,40000,0,Bachelors,Professional,N
16286,BILLY,TORRES,24-11-1966,M,M,billy13@adventure-works.com,40000,0,Bachelors,Professional,Y
16287,LAURA,XU,03-11-1966,M,F,laura18@adventure-works.com,40000,0,Bachelors,Professional,Y
16288,EDWIN,SHEN,24-08-1963,M,M,edwin24@adventure-works.com,30000,2,Partial College,Clerical,N
16289,JULIE,PAL,24-09-1965,S,F,julie17@adventure-works.com,30000,2,Partial College,Clerical,Y
16290,RUSSELL,NATH,23-10-1965,S,M,russell21@adventure-works.com,30000,2,Partial College,Clerical,Y
16291,LINDSEY,LAL,06-01-1964,S,F,lindsey9@adventure-works.com,30000,2,Partial College,Clerical,Y
16292,CARLY,LAL,04-05-1964,M,F,carly8@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
16293,SEAN,ADAMS,12-11-1964,M,M,sean47@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
16294,STEVE,HU,24-06-1964,M,M,steve23@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
16295,ROGER,XU,14-11-1963,S,M,roger17@adventure-works.com,30000,2,Partial College,Clerical,Y
16296,SYDNEY,WHITE,21-12-1963,M,F,sydney75@adventure-works.com,30000,3,Partial College,Clerical,N
16297,DEANNA,GARCIA,12-09-1963,M,F,deanna18@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
16298,ADRIENNE,SANZ,16-05-1963,M,F,adrienne16@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
16299,ALISON,TANG,24-11-1977,S,F,alison3@adventure-works.com,20000,0,High School,Manual,N
16300,ORLANDO,MARTIN,10-11-1977,S,M,orlando1@adventure-works.com,20000,0,High School,Manual,N
16301,OMAR,CAI,06-02-1977,S,M,omar20@adventure-works.com,20000,0,High School,Manual,N
16302,ROSA,ZENG,12-11-1979,S,F,rosa22@adventure-works.com,20000,4,High School,Manual,Y
16303,TRACY,YUAN,07-09-1979,S,F,tracy6@adventure-works.com,20000,5,High School,Manual,Y
16304,JUSTIN,MOORE,16-10-1979,S,M,justin39@adventure-works.com,20000,5,High School,Manual,Y
16305,STANLEY,GONZALEZ,23-09-1979,S,M,stanley20@adventure-works.com,30000,3,Partial College,Clerical,Y
16307,KELLI,SUN,07-06-1963,M,F,kelli14@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
16308,SHEENA,CHANDER,27-04-1963,M,F,sheena14@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
16309,DESIREE,ORTEGA,21-09-1962,M,F,desiree18@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
16310,DIANA,RUBIO,04-03-1962,M,F,diana20@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
16311,CARL,BECK,10-10-1962,M,M,carl19@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
16312,BETHANY,BECK,20-01-1978,S,F,bethany1@adventure-works.com,30000,3,Partial College,Clerical,Y
16313,HAILEY,RUSSELL,26-03-1978,S,F,hailey40@adventure-works.com,30000,4,Partial College,Clerical,Y
16314,GABRIEL,ROSS,24-04-1978,S,M,gabriel1@adventure-works.com,30000,4,Partial College,Clerical,Y
16315,GARRETT,RICHARDSON,22-07-1977,S,M,garrett14@adventure-works.com,30000,5,Partial College,Clerical,Y
16316,KELLI,HU,24-10-1977,S,F,kelli20@adventure-works.com,30000,0,Partial College,Clerical,N
16317,JOEL,RAMAN,23-09-1977,S,M,joel11@adventure-works.com,30000,0,Partial College,Clerical,N
16318,KELLIE,MORENO,08-06-1977,S,F,kellie5@adventure-works.com,30000,0,Partial College,Clerical,N
16319,JOY,ORTEGA,21-11-1976,S,F,joy19@adventure-works.com,20000,0,High School,Manual,Y
16320,RACHEL,SIMMONS,04-03-1976,S,F,rachel63@adventure-works.com,20000,0,High School,Manual,N
16321,RUTH,MALHOTRA,25-10-1974,M,F,ruth9@adventure-works.com,10000,0,Partial High School,Manual,Y
16322,GLORIA,DOMINGUEZ,17-09-1974,S,F,gloria13@adventure-works.com,10000,0,Partial High School,Manual,Y
16323,DUSTIN,RAJE,05-04-1975,S,M,dustin14@adventure-works.com,30000,0,Partial College,Clerical,Y
16324,JUAN,ROMERO,19-03-1975,M,M,juan1@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
16325,EMMA,WILLIAMS,10-09-1913,S,F,emma1@adventure-works.com,30000,1,Partial College,Clerical,Y
16326,JÉSUS,ROMERO,17-01-1973,S,M,jésus8@adventure-works.com,10000,0,Partial High School,Manual,N
16327,DARREN,DIAZ,06-03-1973,S,M,darren24@adventure-works.com,20000,0,Partial High School,Manual,N
16328,MAURICE,RAI,15-02-1973,S,M,maurice18@adventure-works.com,20000,0,Partial High School,Manual,Y
16329,JAMIE,YE,13-12-1973,S,F,jamie12@adventure-works.com,20000,0,Partial High School,Manual,N
16330,LUKE,SIMMONS,06-07-1973,S,M,luke4@adventure-works.com,30000,0,Partial College,Clerical,Y
16331,ERIN,RICHARDSON,12-03-1977,S,F,erin14@adventure-works.com,40000,0,Partial High School,Clerical,N
16332,JOAN,VAZQUEZ,04-10-1948,M,F,joan17@adventure-works.com,10000,2,Partial High School,Clerical,N
16333,CALEB,HILL,21-02-1977,M,M,caleb43@adventure-works.com,30000,0,Partial College,Skilled Manual,N
16334,NATALIE,BAILEY,12-12-1977,S,F,natalie9@adventure-works.com,30000,0,Partial College,Skilled Manual,N
16335,KRISTEN,LU,25-08-1977,S,F,kristen10@adventure-works.com,30000,0,Partial College,Skilled Manual,Y
16336,JONATHAN,WRIGHT,08-06-1977,M,M,jonathan51@adventure-works.com,60000,0,Partial College,Skilled Manual,Y
16337,JOSE,WHITE,06-07-1977,M,M,jose74@adventure-works.com,60000,0,Partial College,Skilled Manual,N
16338,BARBARA,ZHANG,18-03-1949,M,F,barbara10@adventure-works.com,20000,2,Partial High School,Clerical,Y
16339,SETH,DAVIS,02-05-1950,M,M,seth5@adventure-works.com,30000,3,Partial College,Clerical,N
16340,SEAN,MITCHELL,24-12-1980,S,M,sean43@adventure-works.com,20000,0,Partial College,Skilled Manual,N
16341,LACEY,RAJI,26-11-1951,M,F,lacey10@adventure-works.com,30000,3,High School,Skilled Manual,N
16342,GREGORY,JAI,09-04-1951,M,M,gregory14@adventure-works.com,30000,3,High School,Skilled Manual,N
16343,JOEL,MALHOTRA,24-08-1951,M,M,joel4@adventure-works.com,30000,3,High School,Skilled Manual,N
16344,XAVIER,KING,18-05-1980,S,M,xavier25@adventure-works.com,70000,0,Partial College,Skilled Manual,N
16345,FRANCIS,RAMOS,24-10-1953,M,M,francis15@adventure-works.com,40000,3,Partial College,Skilled Manual,Y
16346,MARC,NAVARRO,14-06-1953,M,M,marc14@adventure-works.com,40000,3,Partial College,Skilled Manual,N
16347,RAUL,SHARMA,03-06-1953,M,M,raul8@adventure-works.com,70000,2,Graduate Degree,Management,Y
16348,ROY,RAMAN,04-07-1954,M,M,roy12@adventure-works.com,80000,2,Partial College,Skilled Manual,Y
16349,LEVI,SAI,15-04-1954,S,M,levi5@adventure-works.com,80000,2,Partial College,Skilled Manual,N
16350,FERNANDO,THOMPSON,14-02-1954,S,M,fernando14@adventure-works.com,80000,2,Partial College,Skilled Manual,Y
16351,MARTHA,XU,07-07-1954,S,F,martha12@adventure-works.com,80000,2,Partial College,Skilled Manual,N
16352,TIFFANY,GAO,06-08-1954,S,F,tiffany15@adventure-works.com,80000,2,Partial College,Skilled Manual,Y
16353,ALEJANDRO,XU,07-11-1975,M,M,alejandro31@adventure-works.com,30000,0,Partial College,Skilled Manual,Y
16354,JANET,TORRES,07-02-1975,S,F,janet30@adventure-works.com,30000,0,High School,Skilled Manual,N
16355,SAM,FOSTER,27-06-1975,S,F,sam2@adventure-works.com,30000,0,High School,Skilled Manual,Y
16356,SOPHIA,BAKER,18-12-1975,M,F,sophia15@adventure-works.com,60000,0,Partial College,Skilled Manual,Y
16357,MARGARET,RUSSELL,16-09-1974,S,F,margaret5@adventure-works.com,30000,0,High School,Skilled Manual,Y
16358,SAMUEL,JAI,08-01-1974,M,M,samuel29@adventure-works.com,30000,0,High School,Skilled Manual,Y
16359,SHELBY,RICHARDSON,11-03-1954,M,F,shelby10@adventure-works.com,30000,1,High School,Clerical,Y
16360,JUSTIN,GARCIA,02-08-1954,M,M,justin44@adventure-works.com,30000,1,High School,Clerical,Y
16361,WYATT,WHITE,10-05-1955,M,M,wyatt13@adventure-works.com,40000,1,Partial College,Clerical,Y
16362,JOSHUA,SMITH,02-05-1955,M,M,joshua2@adventure-works.com,40000,1,Partial College,Clerical,Y
16363,MELANIE,RAMIREZ,03-03-1955,M,F,melanie32@adventure-works.com,40000,1,Partial College,Clerical,Y
16364,SHAWNA,YUAN,11-05-1955,M,F,shawna7@adventure-works.com,40000,1,Partial College,Clerical,Y
16365,JENNA,YOUNG,19-07-1955,M,F,jenna23@adventure-works.com,40000,1,Partial College,Clerical,Y
16366,ISABELLE,HENDERSON,09-07-1955,M,F,isabelle5@adventure-works.com,40000,1,Partial College,Clerical,Y
16367,EMILY,WILLIAMS,01-06-1955,S,F,emily2@adventure-works.com,80000,5,Graduate Degree,Skilled Manual,Y
16368,LAUREN,WILLIAMS,08-11-1955,S,F,lauren20@adventure-works.com,80000,5,Graduate Degree,Skilled Manual,Y
16369,ISABEL,POWELL,26-08-1956,M,F,isabel9@adventure-works.com,40000,1,Partial College,Clerical,Y
16370,MOLLY,GONZALEZ,26-01-1956,M,F,molly17@adventure-works.com,40000,1,Partial College,Clerical,Y
16371,CALEB,DIAZ,14-03-1956,M,M,caleb18@adventure-works.com,40000,1,Partial College,Clerical,Y
16372,VANESSA,FOSTER,05-08-1957,M,F,vanessa17@adventure-works.com,40000,1,Partial College,Clerical,Y
16373,SARA,COOK,22-04-1957,M,F,sara23@adventure-works.com,40000,1,Partial College,Clerical,Y
16374,EDWARD,PHILLIPS,15-12-1957,M,M,edward17@adventure-works.com,40000,1,Partial College,Clerical,Y
16375,GABRIELLA,HERNANDEZ,23-08-1957,M,F,gabriella42@adventure-works.com,40000,1,Partial College,Clerical,Y
16376,MARIA,WRIGHT,07-12-1957,M,F,maria61@adventure-works.com,40000,1,Partial College,Clerical,Y
16377,JORDAN,ADAMS,25-09-1958,S,F,jordan44@adventure-works.com,80000,4,Graduate Degree,Skilled Manual,N
16378,HAILEY,BAKER,18-03-1958,S,F,hailey56@adventure-works.com,80000,4,Graduate Degree,Skilled Manual,N
16379,MARC,JIMENEZ,25-09-1958,M,M,marc9@adventure-works.com,80000,4,Graduate Degree,Skilled Manual,N
16380,MARIAH,TORRES,24-10-1958,S,F,mariah28@adventure-works.com,80000,4,Graduate Degree,Skilled Manual,Y
16381,KAYLA,DAVIS,03-06-1958,S,F,kayla5@adventure-works.com,80000,4,Graduate Degree,Skilled Manual,Y
16382,JENNIFER,DAVIS,03-06-1958,S,F,jennifer33@adventure-works.com,80000,4,Graduate Degree,Skilled Manual,N
16383,BRIAN,KELLY,27-04-1958,S,M,brian14@adventure-works.com,80000,4,Graduate Degree,Skilled Manual,Y
16384,JADA,REED,23-05-1959,S,F,jada12@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,Y
16385,JAMES,PEREZ,17-12-1959,M,M,james62@adventure-works.com,60000,4,Graduate Degree,Skilled Manual,Y
16386,PHILIP,MOYER,15-09-1968,S,M,philip7@adventure-works.com,20000,1,Partial College,Manual,N
16387,DOUGLAS,VANCE,25-10-1968,M,M,douglas7@adventure-works.com,20000,1,Partial College,Manual,Y
16388,JAY,TORRES,26-11-1968,M,M,jay41@adventure-works.com,30000,1,Bachelors,Clerical,Y
16389,ARTURO,SHEN,04-10-1968,S,M,arturo26@adventure-works.com,30000,1,Bachelors,Clerical,Y
16390,MARIO,NATH,26-02-1968,S,M,mario17@adventure-works.com,30000,1,Bachelors,Clerical,N
16391,SERGIO,SURI,04-11-1968,S,M,sergio0@adventure-works.com,30000,1,Bachelors,Clerical,N
16392,KARI,RAMAN,09-10-1968,M,F,kari12@adventure-works.com,40000,0,Graduate Degree,Clerical,Y
16393,XAVIER,EDWARDS,13-07-1968,M,M,xavier41@adventure-works.com,40000,0,Graduate Degree,Clerical,Y
16394,BRYAN,BELL,07-06-1967,S,M,bryan14@adventure-works.com,10000,3,High School,Manual,Y
16395,TARA,PAL,08-12-1967,M,F,tara12@adventure-works.com,10000,3,High School,Manual,N
16396,KEITH,RAI,17-04-1967,S,M,keith21@adventure-works.com,10000,4,Partial High School,Manual,Y
16397,ANDY,NAVARRO,14-04-1967,M,M,andy14@adventure-works.com,20000,1,Partial College,Manual,Y
16398,EMMANUEL,RANA,14-12-1967,S,M,emmanuel10@adventure-works.com,20000,1,High School,Manual,N
16399,ARTURO,XU,17-10-1967,S,M,arturo29@adventure-works.com,30000,1,Bachelors,Clerical,N
16400,THEODORE,RAMOS,10-03-1967,M,M,theodore18@adventure-works.com,30000,1,Bachelors,Clerical,Y
16401,MARGARET,GAO,09-09-1967,S,F,margaret21@adventure-works.com,30000,1,Bachelors,Clerical,N
16402,ALEXANDER,MARTIN,03-10-1967,S,M,alexander18@adventure-works.com,30000,1,Bachelors,Clerical,N
16403,BYRON,SUAREZ,19-10-1966,M,M,byron13@adventure-works.com,20000,1,High School,Manual,Y
16404,RAUL,NARA,06-07-1967,M,M,raul14@adventure-works.com,40000,0,Bachelors,Clerical,Y
16405,ADRIANA,SAI,08-04-1967,M,F,adriana6@adventure-works.com,40000,0,Bachelors,Clerical,Y
16406,DAKOTA,HENDERSON,14-11-1967,M,M,dakota4@adventure-works.com,40000,0,Bachelors,Clerical,N
16408,ARTHUR,MADAN,08-02-1965,M,M,arthur9@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y
16409,EBONY,MORENO,17-10-1965,M,F,ebony29@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y
16410,JOY,NAVARRO,19-10-1964,S,F,joy11@adventure-works.com,10000,4,Partial High School,Manual,Y
16411,STANLEY,SANCHEZ,21-08-1964,S,M,stanley22@adventure-works.com,10000,3,Partial High School,Manual,Y
16412,LEAH,LIANG,11-06-1964,S,F,leah13@adventure-works.com,10000,3,Partial High School,Manual,Y
16413,JULIA,GONZALEZ,07-05-1931,M,F,julia14@adventure-works.com,10000,4,High School,Manual,N
16414,KELLY,FLORES,17-06-1964,S,F,kelly17@adventure-works.com,10000,3,Partial High School,Manual,Y
16415,ANDRE,PATEL,17-06-1964,S,M,andre3@adventure-works.com,20000,3,High School,Manual,Y
16416,BRIAN,RIVERA,17-05-1964,S,M,brian28@adventure-works.com,30000,2,Partial College,Manual,Y
16417,NOAH,BRYANT,01-09-1964,S,M,noah15@adventure-works.com,30000,2,Partial College,Manual,Y
16418,KATRINA,RAI,26-08-1963,S,F,katrina16@adventure-works.com,10000,3,Partial High School,Manual,Y
16419,LACEY,SIMPSON,23-06-1963,M,F,lacey38@adventure-works.com,20000,3,High School,Manual,N
16420,EDDIE,ALONSO,19-11-1963,S,M,eddie8@adventure-works.com,20000,3,High School,Manual,Y
16421,NATASHA,DIAZ,10-10-1963,S,F,natasha3@adventure-works.com,20000,3,High School,Manual,Y
16422,KURT,XU,27-03-1963,S,M,kurt4@adventure-works.com,20000,3,High School,Manual,Y
16423,SERGIO,MADAN,23-05-1933,S,M,sergio8@adventure-works.com,10000,4,High School,Manual,Y
16424,BRANDI,DIAZ,18-07-1966,M,F,brandi3@adventure-works.com,40000,0,Bachelors,Professional,N
16425,LISA,LU,15-02-1966,M,F,lisa15@adventure-works.com,40000,0,Bachelors,Professional,Y
16426,JORGE,YE,11-07-1966,M,M,jorge11@adventure-works.com,40000,0,Bachelors,Professional,Y
16427,KENDRA,ALONSO,15-03-1966,S,F,kendra8@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,Y
16428,RYAN,ROSS,28-03-1963,S,M,ryan6@adventure-works.com,20000,4,High School,Manual,Y
16429,JACLYN,LUO,16-10-1962,M,F,jaclyn29@adventure-works.com,30000,1,Partial College,Clerical,Y
16430,FRANKLIN,RAI,07-08-1965,S,M,franklin34@adventure-works.com,30000,2,Partial College,Clerical,Y
16431,JERMAINE,RODRIGUEZ,03-09-1965,S,M,jermaine18@adventure-works.com,30000,2,Partial College,Clerical,Y
16432,JOHN,GARCIA,08-08-1964,S,M,john35@adventure-works.com,30000,2,Partial College,Clerical,Y
16433,MATHEW,DOMINGUEZ,27-05-1964,M,M,mathew8@adventure-works.com,30000,2,Partial College,Clerical,N
16434,TAYLOR,BAILEY,04-10-1964,M,F,taylor9@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
16435,STEVEN,COOPER,09-07-1964,M,M,steven18@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y
16436,ETHAN,HENDERSON,15-08-1963,S,M,ethan1@adventure-works.com,30000,2,Partial College,Clerical,Y
16437,JÉSUS,GUTIERREZ,24-10-1977,S,M,jésus10@adventure-works.com,20000,0,High School,Manual,N
16438,KAITLIN,ARTHUR,17-07-1976,M,F,kaitlin6@adventure-works.com,10000,0,Partial High School,Manual,N
16439,DAWN,DENG,26-10-1979,S,F,dawn25@adventure-works.com,20000,4,High School,Manual,Y
16440,JIMMY,MARTIN,04-12-1979,S,M,jimmy2@adventure-works.com,20000,4,High School,Manual,Y
16441,JASON,YOUNG,12-03-1979,M,M,jason45@adventure-works.com,20000,5,High School,Manual,N
16442,LUKE,GONZALEZ,27-08-1979,S,M,luke40@adventure-works.com,30000,3,Partial College,Clerical,Y
16443,DAWN,GAO,08-03-1979,S,F,dawn17@adventure-works.com,30000,3,Partial College,Clerical,Y
